id,crop,topic,keywords,content,source_title,source_url,source_page,verified
naerls_0393,livestock_fisheries_or_specialty_crop,Integrated Aquaculture Technologies for Fish Farmers,integrated aquaculture technologies fish farmers south areas swampy rice cultivation stocked safe cheap alternative chemical pesticides mud catfish clarias bony tilapia control insects algae water field must practice involves construction pond which least deep seen figure order meter low lying area able survive move freely,"the south. Areas of swampy rice cultivation can be stocked safe and cheap alternative to using chemical pesticides to
with Mud catfish (Clarias) and bony fish (Tilapia). control insects and algae. The water in the rice field must be at
This practice involves the construction of a pond which is least 20cm deep as seen in (Figure 11) in order for the fish to
about 0.5-1 meter deep in a low lying area of the rice field, this be able to survive and move freely.
act as a deeper water “refuge”(deeper water that provides
shelter or protection for fish from danger and water level
reduction, especially during the dry season);",Integrated Aquaculture Technologies for Fish Farmers,https://naerls.gov.ng/wp-content/uploads/2022/11/Integrated-Aquaculture-Technologies-for-Fish-Farmers.pdf,15,official_naerls_bulletin
naerls_0394,livestock_fisheries_or_specialty_crop,Integrated Aquaculture Technologies for Fish Farmers,integrated aquaculture technologies fish farmers these systems could withstand low water level carp clarias advantage system recycle waste materials they again nutrients feeding depositing feaces fig refuge constructed rice farm submerged soil act fertilizer take important like phosphorus nitrogen plants presence field generally increases significantly,"Fish that are used for these systems could withstand low water
 level e.g. Carp and Clarias. The advantage of this system is that
 fish recycle waste materials so that they can be used again as
 nutrients through feeding and depositing their feaces in the
Fig. 10: “Refuge” constructed in rice farm submerged soil and this act as fertilizer. Up-take of important
 nutrients like phosphorus and nitrogen by rice plants is
The presence of fish in a rice field generally increases the rice
 significantly improved in comparison with rice monoculture.
yield by 10 to 15%. By cultivating two products the farmer can
 The rain-fed low land rice growing areas can also be interreduce the risk of loss if one crop fails. Fish is a source of
 cropped with fish. Experience has shown that this combination
protein, and by integrating its production with rice, food
 has a chance of big success only in the area where the
security can be enhanced. Fish also sometimes eat the insects
 technique of flood rice culture is already established and where
like mosquitoes which transfer diseases to people, so raising
 the rice farmer gets the water completely under control. In so
them can improve public health. Some fish species, such as
 doing, wild fish can be prevented from coming into the paddies
common carp eat mosquito larvae and snails which spread
 and also control loss of production which could occur in the
disease. Raising fish in a rice field is a biological way of
 case of over-flooding. Good fish for combination should be
reducing weeds, insects, snails and some rice diseases. This is a",Integrated Aquaculture Technologies for Fish Farmers,https://naerls.gov.ng/wp-content/uploads/2022/11/Integrated-Aquaculture-Technologies-for-Fish-Farmers.pdf,15,official_naerls_bulletin
naerls_0395,livestock_fisheries_or_specialty_crop,Integrated Aquaculture Technologies for Fish Farmers,integrated aquaculture technologies fish farmers able tolerate high temperature low dissolved oxygen them sell keep alive nature permitting content water should fast growing type reach preserve give away they table size short time than months make quick sales reduce debts rice cultivated too must lowland,"able to tolerate high temperature and low dissolved oxygen them, sell them, keep them alive (nature permitting),
content of the water. It should be the fast growing type to reach preserve them or give them away. They do not have to
table size after a short time (not more than 3 months). The type make quick sales to reduce debts.
of rice to be cultivated too, must be the lowland water-logged 3. Provision of additional food and income since income
type. The International Institute for Tropical Agriculture (IIT from sales can provide useful money at various times.
A) has different varieties of this type. Some farmers can sell brood fish or seed fish, as well as
 table fish. Fish can contribute to increased rice yield by
Specific Benefits and Potentials of Fish- Rice Culture 10-15%, through:
Integration 4. Optimizes underutilized (existing) resources and
 maintains gene pool for locally valuable species
 1. Compared to many technologies, rice-fish culture is low 5. The increased size of dikes in the system offers
 risk. It demands little money, is not particularly ""new"" or opportunity to plant other crops such as cowpea, garden
 revolutionary for most rice farmers and involves few- egg and other vegetables.
 conflicts with other farm activities. No major changes in
 normal farm practices; modifications to improve yields 4.7 Fish-cum-Crops and Vegetables Culture
 are adapted to the traditional practices by farmers if
 affordable. Some plants particularly the vegetables that are economically
 2. Fish cultured in rice fields provide farmer with a and nutritionally important, and are in demand throughout the
 continuous, predictable, convenient supply of food. year in Nigeria can be produced with fish. These plants can be
 Farmers accustomed to depending on uncertain, grown on the ponds or dyke or slopes and or in the pond itself
 declining stocks of wild fish appreciate this. during the dry season.
 3. Rice-fish culture saves farmers’ time and conserves Plants with short growing period, short fibrous root system,
 water. This allows many farmers to begin other income- short bulb or tubers are most suitable for such venture.
 earning activities or to improve on existing ones. Examples of such plants include spinach, lettuce, cabbage,
 2. No additional expenses, except when system is tomatoes etc. Other trees include palm kernel, coconut, mango,
 modified, such as building trenches, strengthening dikes, guava etc (Figure 12)
 etc. The small amounts of money needed mean that
 farmers need not take out loans. They, therefore, have
 many options as to how to use their fish: They can eat",Integrated Aquaculture Technologies for Fish Farmers,https://naerls.gov.ng/wp-content/uploads/2022/11/Integrated-Aquaculture-Technologies-for-Fish-Farmers.pdf,16,official_naerls_bulletin
naerls_0396,livestock_fisheries_or_specialty_crop,Integrated Aquaculture Technologies for Fish Farmers,integrated aquaculture technologies fish farmers potential augmenting production some farmed plants animal protein improving economy providing employment rural nigeria there doubt system should considered cheap lucrative alternative agriculture fisheries development advisable farmer going which ever type first time start initially small scale effective monitoring control,"potential for augmenting production of some farmed plants and
 animal protein, improving the economy and providing
 employment in rural Nigeria. There is no doubt that this system
 should be considered as cheap and lucrative alternative in
 agriculture and fisheries development.
 It is advisable that a fish farmer going into which ever type of
 the integrated system for the first time should start initially on
 small-scale for effective monitoring and control. The farmer
 can there after expand his activities after mastering all the
 techniques. Keep your pond free from enemies of your fish
 such as predators, reptiles, toads etc which may not only
 Fig 12 Palm Kernel grown in the Pond Dyke keenly compete for food with the fish but may eat the fish.
5.0 Conclusion",Integrated Aquaculture Technologies for Fish Farmers,https://naerls.gov.ng/wp-content/uploads/2022/11/Integrated-Aquaculture-Technologies-for-Fish-Farmers.pdf,17,official_naerls_bulletin
naerls_0397,livestock_fisheries_or_specialty_crop,Integrated Aquaculture Technologies for Fish Farmers,integrated aquaculture technologies fish farmers farming low energy consuming high efficient system cost very proven means waste disposal recycling which allow savings inorganic fertilizers supplemental feeds labour than monoculture maximum utilization organic manure water land need combine expertise fisheries scientists animal veterinarians agriculturists respect important,"Integrated fish farming is a low energy consuming but high
efficient aquaculture system. Its cost is very low and has also
been proven to be an efficient means of waste disposal and
recycling which allow for savings on the use of inorganic
fertilizers, supplemental feeds and labour. The integrated
system is more efficient than monoculture system in the
maximum utilization of organic manure, feeds, water, land and
labour. The need to combine expertise of the fisheries
scientists, animal scientists, veterinarians and agriculturists in
this respect is very important because the animal (or plant) may
be detrimental (causing harm or damage) to the other. It must
be kept in mind that supervision, skilled and technical
manpower is very essential in aquaculture venture and
management. Capability is the rule of success of any
aquaculture enterprise. Integrated fish farming holds a great",Integrated Aquaculture Technologies for Fish Farmers,https://naerls.gov.ng/wp-content/uploads/2022/11/Integrated-Aquaculture-Technologies-for-Fish-Farmers.pdf,17,official_naerls_bulletin
naerls_0398,livestock_fisheries_or_specialty_crop,Integrated Aquaculture Technologies for Fish Farmers,integrated aquaculture technologies fish farmers bolorunduro awelewa joseph technology small scale naerls extension guide fisheries series pond fertilization techniques bulletin revised huat tan review rice culture asia proceedings iclarm searca conference farming system oniye prospect integrating some agricultural production paper presented national livestock veterinary held,"1. Bolorunduro P. I. and Awelewa Joseph (1992).
 Integrated Aquaculture Technology for Small-Scale
 Fish Farmers. NAERLS Extension Guide No.154,
 Fisheries Series No.1.10p 2. Bolorunduro, P.I (2004). Fish pond fertilization
 techniques. NAERLS Extension Bulletin No. 153,
 Fisheries Series No. 9, 22p. Revised 2013 4. Huat, K. K. and Tan, E. S. P.(1980) Review of rice-fish
 culture in S. E. Asia. In: Proceedings
 of ICLARM-SEARCA Conference on Integrated
 Aquaculture Farming System Pp-14.
 5. Oniye, S. J. and Awelewa, J.(1991) Prospect of
 Integrating Fish Culture into some Agricultural
 Production. A Paper Presented at the National
 Livestock and Veterinary Conference held at the
 NAERLS Conference Hall, ABU Zaria 6-8 August. 10p 6. Woynarovich, E (1979) Raising ducks on Fish Ponds
 In: Proceedings of the ICLARM-SEARCA
 Conference on Integrated aquaculture Farming
 System Pp.129-134.",Integrated Aquaculture Technologies for Fish Farmers,https://naerls.gov.ng/wp-content/uploads/2022/11/Integrated-Aquaculture-Technologies-for-Fish-Farmers.pdf,18,official_naerls_bulletin
naerls_0399,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm acknowledgements materials production bulletin compiled handouts lecture department public health preventive medicine university ibadan jurisprudence professional suggestions comments jegede professor ogundipe faculty during preparation script very much appreciated,"ACKNOWLEDGEMENTS
The materials for the production of this bulletin have been
compiled from handouts and lecture materials of the
Department of Public Health and Preventive Medicine of the
University of Ibadan on Veterinary Jurisprudence. The
professional suggestions and comments of O.C. Jegede and
Professor G.A.T. Ogundipe of the faculty of Veterinary
medicine during the preparation of this script are very much
appreciated.",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,2,official_naerls_bulletin
naerls_0400,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm acknowledgement table contents introduction vet advantages good precautions nigerian drug laws handling pharmaceutical mineral salt licks care equipments consumables restriction planning first aid bibliography,"Acknowledgement......................................... 4
Table of Contents................................................... 5
Introduction............................................................. 6
The Use of Vet. Drugs and Equipment on the
Farm.......................................................................... 7
Advantages of Good Drugs and Equipment
on the Farm....................................................... 7
Precautions on Use of Veterinary Drugs........................ 8
The Nigerian Drug Laws.................................... 8
Handling Veterinary Drugs............................................ 9
 A. Pharmaceutical drugs.............. ..................... 9
 B. Mineral salt licks............................................ 11
Care of Veterinary Equipments.......................... ............ 13
Care of Farm Consumables........................................... 14
Restriction on the Use of Veterinary Drugs.......... 15
Planning For First Aid on the Farm..................... 16
Bibliography....................................................................... 16",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,3,official_naerls_bulletin
naerls_0401,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm definition drug these laws include any substances vegetable animal mineral origin preparations admixtures thereof which registered treatment ailments either human animals could recommended internal external body conditions consumables equipments indispensable aids maintenance hygienic safe proper delivery routine vet care most,"Definition of drug under these laws include any substances
of vegetable, animal or mineral origin or any preparations or
admixtures thereof which is registered for and used for
treatment of ailments in either human or animals. Drug
preparations could be recommended for either internal or
external body conditions.
 Drugs, Veterinary consumables and equipments are
indispensable aids in the maintenance of hygienic, safe and proper
delivery of routine vet care in farm animals. Most of the cases of drug
abuse recorded in farm animals in the recent years were attributable to
lack of proper knowledge of drug control either by the farmers that use
them or the animal health attendants who render dispensing services
at the farm.
 It is good to know that there are no magic drugs. A fake or drugs
handled carelessly will not give good result. A drug that is abused on
animals is a waste of resources and infringement on the fundamental
right of consumer of your farm produce. The drug needs of your farm
may not be different from time to time but require professionals to help
you determine the dosage require for every situation that call for their
use. It is always good to seek the advice of your local veterinarian.
 If health care equipments on the farm and the pattern of drug
use are to give many years of useful service to you and your animals,
considerable planning has to be made. This bulletin therefore is
intended to help the animal health attendant and livestock owner
understand what choice of drugs are allowed on the farm to be handled
by farmers and how to take care of such drugs and equipments
required to achieve the best of first aid treatment.",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,4,official_naerls_bulletin
naerls_0402,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm whatever type you your herd health plans requires one form other every work know how effectively appliances equipments achieve desired result some routine husbandry practices require vaccination schedules control parasites first aid treatments balanced adequate effective feeding sanitation environment support,"Whatever type of farm you have, your herd health plans
requires the use of one form of equipment or the other. Every
work you do on the farm also requires that you know how to
effectively use your appliances and equipments to achieve
the desired result. Some of the routine husbandry practices
that require one form of equipment or the other are:
 · Vaccination schedules
 · Routine control of Parasites
 · Routine first aid treatments
 · Balanced, adequate and effective feeding
 · Sanitation and management of the Farm environment
 · Veterinary support services.",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,5,official_naerls_bulletin
naerls_0403,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm advantages good enables you plan carry out your work time especially chemicals needed first aid treatments enable invest what required regular basis well planned organized helps veterinarian his routine works veterinarians create awareness how maintain consumables every,"ADVANTAGES OF GOOD DRUGS AND EQUIPMENT
ON THE FARM
 · It enables you to plan and carry out your work on time
 especially with those drugs and chemicals that are needed for
 first aid treatments.
 · It enable you invest on what is required on the farm on a more
 regular basis.
 · A well-planned farm with an organized first aid helps your
 veterinarian in his routine works.
 · It helps veterinarians to create awareness on how to maintain
 veterinary consumables and equipment after every use.",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,5,official_naerls_bulletin
naerls_0404,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm most pharmaceuticals like human medicine prescription only medicines pom they doctors advice nigerian law requires you consult your local veterinarian before buy any drug animal there always one benefit other doing right thing all time problems may arise due indiscriminate,"1. Most Veterinary pharmaceuticals like human medicine are
prescription only medicines (POM). They are to be used only on
Doctors advice. The Nigerian law requires you to consult with your
local Veterinarian before you buy any drug for animal use. There is
always one benefit or the other for doing the right thing all time. 2. Problems that may arise due to indiscriminate use or
abuse include drug resistance and residue builds up on food
animal products. The adverse effect of which could be
transferred to man the final consumer of food animals.
3. If failure occurs after the right use of drug, you are also expected
to consult your Veterinary doctor immediately for the necessary advise
and supports. 4. Treated animals should not be slaughtered for human
consumption within 21 days after treatment. Such meat consumed is at
your own risk.",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,6,official_naerls_bulletin
naerls_0405,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm milk treated animals should consumed within days treatment you note some manufacturers specify number which slaughtered human consumption important take advice seriously nigerian drug laws prohibit fake either sale distribution purchase hawking such,"5. Milk from treated animals should not be consumed within 7 days
after treatment. You should also note that some manufacturers specify
the number of days after which animals treated with their drugs can be
slaughtered for human consumption. It is important to take some of this
advice seriously. THE NIGERIAN DRUG LAWS
1. The Nigerian drug laws prohibit fake drugs, either their
sale, or their distribution and their purchase. Hawking of such",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,6,official_naerls_bulletin
naerls_0406,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm nigerian laws forbid any person persons who registered administering animal practice medicine people illegally classified quacks quack once identified arrested prosecuted court law unless prove otherwise prohibits sales unregistered distribution counterfeiting known trade name adulteration marketing fake illegal importation hawking,"2. The Nigerian veterinary laws forbid any person or persons who
 is not registered from administering drugs to animal or practice
 Veterinary medicine. People who practice Veterinary medicine
 Illegally are classified as quacks. A quack once identified is
 arrested and prosecuted in the court of law unless he can prove
 it otherwise. 3. The veterinary law also prohibits sales of unregistered
 veterinary drugs and its distribution. It prohibits counterfeiting of
 known trade name, adulteration of known drugs. Marketing of
 fake drugs. Illegal importation and hawking of drug is illegal.
 Breach of the law attracts a fine, and or imprisonment for five
 years in the court of law.",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,7,official_naerls_bulletin
naerls_0407,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm legal controls penalties sanctions fine offenders wrongful usage animals contained following decrees they pharmacy laws food drug decree nafdac related product counterfeit fake provisional act pharmaceutical transportation when you buy chemicals ensure,"4. Legal controls, penalties, sanctions or fine for offenders on
 wrongful usage of drugs in farm animals are contained in the
 following decrees:
A. They are Pharmacy laws of 1947,
B. Food and Drug decree of 1974,
C. The NAFDAC decree of 1993,
D. Drug and related product decree of 1993
E. Counterfeit and fake drug provisional act of 1988. A. Pharmaceutical drugs
1. Drugs transportation
When you buy chemicals or drugs for use on the farm, ensure",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,7,official_naerls_bulletin
naerls_0408,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm containers upward position bottles they should well arranged cartons stacked transported public van carton bold inscription fragile handle care good notify your driver onset what you carrying right carry such medicine case police officers check point may want clarification storage,"that the containers are in an upward position. If the containers are
bottles, they should be well arranged in cartons. And should not be
stacked. If they are being transported in public van the carton should
have a bold inscription “fragile, Handle with care”. It is also good to
notify your driver at the onset what you are carrying and your right to
carry such medicine in case police officers at the check point may want
clarification from the driver. 2. Storage of veterinary drugs
While on the farm, Veterinary drugs must be stored in cool dry place
with low relative humidity and a temperature not exceeding 25 degree
Celsius. This is very important especially in case of powdery
preparations that deteriorate fast in poor storage conditions. Your Vet
should handle all drugs that require refrigeration and call for them only
when you need them.",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,8,official_naerls_bulletin
naerls_0409,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm must stored away direct sunlight may adverse effects color viscosity even lead reduced potency outright damage what waste resources when handling pharmaceutical large herd desirable wear protective clothing such overall cap gloves boots etc wears necessary prevent drug body contact,"Drugs must be stored away from direct sunlight as this may have
adverse effects on the color, viscosity, and may even lead to reduced
potency or outright damage - What a waste of resources! a. When handling Veterinary pharmaceutical in a large herd, it is
 desirable to wear protective clothing such as overall, cap,
 gloves, boots, etc. Protective wears are necessary to prevent
 direct drug-body contact. b. It is wrong to buy fake or expired rugs. Before you use any drug
 at all always check for the expiry date, any sign of fake
 presentation, color and viscosity etc. When in doubt contact",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,8,official_naerls_bulletin
naerls_0410,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm your local officer immediately clarification when doctor administer inject able suspensions animals important confirm withdrawal time him once drug open first remaining product within days optimum effectiveness discard bury unused material thereafter case accidental spillages occur during wash affected part,"Your local veterinary officer immediately for clarification.
c. When your doctor administer inject able suspensions on your
 animals, it is important to confirm the withdrawal time from him.
 Once a drug is open for use for the first time, use the remaining
 product within 28 days for optimum effectiveness. Discard and
 bury the unused material thereafter.
d. In case accidental spillages occur during use, wash the
 affected part of your body with water and soap. And
 apply soothing cream. You should consult your
 physician when in doubt.
e. Handle all drugs with care. Keep all drugs in safe with
 proper label on their containers. All drugs should be out
 of the reach of children and uninformed personnel. In
 case a drug is accidentally swallowed, induce vomiting
 by any of the normal methods and report to your
 physician immediately.
f. Injectibles and prescription drugs are to be used by
 professionals. It is a wrong farm practice to inject animals or
 administer drug without veterinary advice. Once you start such
 habits you may find it difficult to stop it. When a drug is wrongly
 administered, either by overdosing or under dosing harm is
 done, the effect of this will manifest much later. Don’t overlook
 such mistake. Seek professional advice all times.",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,9,official_naerls_bulletin
naerls_0411,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm formulated compound pressed block readily provides animals minerals salts maintain growth productivity metabolism beside fact they feed kept animal all time different conventional feeds sources such should handled care salt lick licked free choice added blocks once damaged thrown away,"formulated compound and pressed into block. It readily provides
animals with minerals salts to maintain their growth, productivity and
metabolism. Beside the fact that they are feed kept on the farm for
animal use all the time, they are different from the conventional feeds
sources, as such should be handled with care. Salt lick is to be licked by
the animal free choice and not added to feed. Salt lick blocks once
damaged should be thrown away. The dust should not be added to
feed. Characteristics of salt licks
Salt licks easily absorb moisture from the air, especially when there is
high humidity. And the block can give way and breakdown with pressure
arising from mishandling. Salt lick blocks once broken become a waste
and of less use to the animal. The dust should not be reconstituted into
feed to avoid problem of salt intoxication.",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,10,official_naerls_bulletin
naerls_0412,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm how salt licks should always available animal pens free choice addition clean water trough care equipments includes infusion sets worming drenching kits disposable syringes hypodermic needles clinical thermometer knives hoof trimming blades etc important know surgical instruments such indeed all,"How to use salt licks
Salt licks should always be available in animal pens free choice in
addition to clean water in the water trough. CARE OF VETERINARY EQUIPMENTS.
Veterinary equipments includes Infusion sets, de-worming or
drenching kits, disposable syringes, Hypodermic needles, Clinical
thermometer, Knives for hoof trimming, Blades etc.
1. It is important to know that surgical instruments such as blades,
 Knives, Indeed all-veterinary equipments can discolor and rust
 if not maintained in a dry condition. Clean and decontaminate all
 veterinary equipment as soon as possible after use and return
 them for safe keeping. 2. Soiled instruments must not be allowed to dry. Soaking in cold
 water is recommended if cleaning is not to be carried put
 immediately. Never use abrasives as these will spoil the surface
 finish and cause discoloration, rusting and pitting.",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,11,official_naerls_bulletin
naerls_0413,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm when powerful antiseptics disinfectants ensure solution mixed correct strength equipments should left chemical solutions long periods care taken rinse off all traces cleaning dry before storage any moisture will promote pitting rust spots due reaction carbon steel important lubricate periodically,"3. When using powerful antiseptics and disinfectants ensure
 solution is mixed at correct strength. Equipments should not be
 left in chemical solutions for long periods and care should be
 taken to rinse off all traces of chemical after cleaning. 4. Dry all equipment before storage, as any moisture left will
 promote pitting or rust spots due to the reaction of carbon on the
 steel. It is also important to lubricate all veterinary equipments
 periodically to prevent joint stiffness and failures. Use only
 lubricants recommended by your local veterinary doctor.
5. It is recommended that needle and syringes are used as",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,11,official_naerls_bulletin
naerls_0414,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm new animals where possible they should cleaned washed steamed purified clean water steaming all time avoid deposits instruments never methylated spirit near heat source care consumables include absorbent cotton wool gentian violet bandage these indispensable aids hygienic safe proper delivery,"new on animals. Where this is not possible, they should be cleaned
washed and steamed. Used purified or clean water for the steaming all
the time to avoid deposits on the instruments. Never use methylated
spirit near a heat source. CARE OF FARM CONSUMABLES
The farm veterinary consumables include absorbent cotton wool,
methylated spirit, Gentian violet, cotton bandage; these consumables
are indispensable aids in the hygienic, safe and proper delivery and
administration of medicaments. Farmers are expected by necessity to
acquire and maintain them on the farm for routine use. How to handle Farm veterinary consumables
1. Clinical thermometer, gentian violet and infusion sets and
 methylated spirits should be well arranged inside cartons or
 wrapper or leather bags and keep in the first aid room. Don’t
 leave chemicals or drugs on the floor. Place them back
 immediately after each use.",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,12,official_naerls_bulletin
naerls_0415,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm check abnormalities like torn labels unwrap role color change odors etc available brands market expiry dates when doubt contact your local veterinarian advice important before you introduce any new product first aid treatment collections always ensure seal products buying tampered,"2. Check for abnormalities like torn labels, unwrap role, color
 change, odors etc. Also check available brands in the market,
 their expiry dates and when in doubt contact your local
 veterinarian for advice. This advice is important before you
 introduce any new product into your first aid treatment
 collections. 3. Always ensure the seal of the products you are buying have not
 been tampered with and is intact before use. Tightly recap
 containers after use and never be in hurry when handling",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,12,official_naerls_bulletin
naerls_0416,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm chemicals maintain aseptic technique during disposable needles syringes must only once before reuse sterilized sterile materials all minor operations such wound dressing always sterilize bulb thermometer immerse shallow bottled oil safe keep some consumables usually come big containers you should,"drugs or chemicals. Maintain aseptic technique during and after use.
Disposable needles and syringes must be used only once. Before
reuse it must be sterilized. Use sterile materials for all minor operations
such as wound dressing. Always sterilize the bulb of thermometer
before and after use. And immerse in shallow bottled oil for safe keep. 4. Some veterinary consumables usually come in big containers.
 You should designate a spot in the first aid room for all
 consumables. Store them on pallets or rack. Never put loads on
 them so that you don’t break or damage them. There should be
 cross ventilation where they are kept. 5. Discarded or used materials and containers should be collected
 in bin bags. Bury them deep in the ground. Drugs and Farm
 chemical are not environmentally friendly. Handle them with
 care.",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,13,official_naerls_bulletin
naerls_0417,livestock_fisheries_or_specialty_crop,Management of Drugs and Veterinary Equipment on the Farm,management drugs veterinary equipment farm expired damage obsolete fake must all matter temptation indeed they discarded however disposal process environmentally friendly buried six feet ground account should you attempt burn drug first aid essential part good spend time considerable amount money build unit well planned,"Expired, damage, obsolete and or fake drugs must not be used at all no
matter the temptation. Indeed, they must be discarded. However the
disposal process must be environmentally friendly. Veterinary drugs
are to be buried six feet under the ground. On no account should you
attempt to burn drug. First aid is essential part of a good farm. You have to spend time and
considerable amount of money to build it up. First aid unit should be
well planned in consultation with your local vet officer so that it can be
cheap, attractive, convenient and safe to use. The arrangement of the unit should be given serious attention and
enough time in order to achieve the efficiency of a well-planned farm.
Extra money set aside for this is not only good investments for some
time to come but it also assure a good health of the animals and the
people who will consume your product and your own happiness is
QUARANTEED.",Management of Drugs and Veterinary Equipment on the Farm,https://naerls.gov.ng/wp-content/uploads/2022/11/Management-of-Drugs-and-Veterinary-Equipment-on-the-Farm.pdf,14,official_naerls_bulletin
naerls_0418,livestock_fisheries_or_specialty_crop,Production and utilization of ogbono (Irvingia Gabonensis),production utilization ogbono irvingia gabonensis acknowledgement table contents introduction rainfall requirement cultivation practices plant protection harvesting conclusion bibliography,"Acknowledgement ........................................................2
Table of Contents...........................................................3
Introduction..................................................................4
Rainfall requirement....................................................5
Cultivation practices..........................................................................................5
Plant Protection.................................................................................................10
Harvesting and utilization.................................................................................13
Conclusion.........................................................................................................14
Bibliography......................................................................................................15",Production and utilization of ogbono (Irvingia Gabonensis),https://naerls.gov.ng/wp-content/uploads/2022/11/Production-and-utilization-of-ogbono-Irvingia-Gabonensis.pdf,4,official_naerls_bulletin
